intervention,study_id,study_type,title,publication_year,source,has_abstract,abstract_length,hba1c_change,hba1c_change_source,hba1c_change_confidence,glucose_change,glucose_change_source,glucose_change_confidence,triglyceride_change,triglyceride_change_source,triglyceride_change_confidence,hdl_change,hdl_change_source,hdl_change_confidence,ldl_change,ldl_change_source,ldl_change_confidence,condition,phase,enrollment
probiotic,NCT_NCT03851120,ClinicalTrial,Brain Probiotic and LC-PUFA Intervention for Optimum Early Life,,ClinicalTrials.gov,,,-0.3117906834991418,literature_prior,medium,-8.144231298629306,literature_prior,medium,-16.373935817568498,literature_prior,medium,1.102962463102129,literature_prior,medium,-5.82215645590914,literature_prior,medium,"Maternal Exposure, Health Behavior, Infant Development, Child Development",PHASE2,314
probiotic,NCT_NCT02198703,ClinicalTrial,A Trial to Evaluate the Efficacy of AB-Life Probiotic Product on LDL-Cholesterol Reduction in Modera...,,ClinicalTrials.gov,,,-0.3196549169152842,literature_prior,medium,-7.697054410253743,literature_prior,medium,-15.797963782022752,literature_prior,medium,1.2674026550839252,literature_prior,medium,-7.508410136824502,literature_prior,medium,Moderate Hypercholesterolemia,NA,104
probiotic,NCT_NCT02768818,ClinicalTrial,Modulation of the Intestinal Flora With the Probiotic VIVOMIXX™ in Pregnant Women at Risk of Metabol...,,ClinicalTrials.gov,,,-0.29726014650681926,literature_prior,medium,-6.6440091338504645,literature_prior,medium,-14.683739216370387,literature_prior,medium,1.1913991010503104,literature_prior,medium,-6.636727116504179,literature_prior,medium,"Gestational Diabetes Mellitus in Pregnancy, Diet- Controlled, Exercise Addiction, High-Risk Pregnancy, Dietary Modification",PHASE3,205
probiotic,NCT_NCT01791959,ClinicalTrial,The Effects of Synbiotics Supplement on Biochemical Factors and Hepatic Fibrosis in Patients With No...,,ClinicalTrials.gov,,,-0.3198782156002561,literature_prior,medium,-7.38305215822518,literature_prior,medium,-12.76721196489428,literature_prior,medium,1.1824867979985136,literature_prior,medium,-4.7998493324620926,literature_prior,medium,Non Alcoholic Steatohepatitis,"PHASE2, PHASE3",54
probiotic,NCT_NCT02539836,ClinicalTrial,Study on Dietary Nutrition Intervention Techniques for Children Obesity,,ClinicalTrials.gov,,,-0.3024200177635865,literature_prior,medium,-7.482198301393792,literature_prior,medium,-15.423578563179605,literature_prior,medium,0.9616981759748261,literature_prior,medium,-6.3039975451744015,literature_prior,medium,"Obesity, Intestinal Bacteria Flora Disturbance, Body Weight",NA,90
probiotic,NCT_NCT06955819,ClinicalTrial,GUTPROH: Probiotic-Herbal Formula for Self-Reported Constipation in Community Adults,,ClinicalTrials.gov,,,-0.3472867285415142,literature_prior,medium,-8.326813035801795,literature_prior,medium,-15.592554233876765,literature_prior,medium,1.2407680227155937,literature_prior,medium,-5.253233535962584,literature_prior,medium,Functional Constipation (FC),NA,300
probiotic,NCT_NCT05948020,ClinicalTrial,Efficacy and Safety of Orally Administered Engineered Probiotics (CBT102-A) for the Treatment of Chi...,,ClinicalTrials.gov,,,-0.3049958751930743,literature_prior,medium,-8.118621700849923,literature_prior,medium,-12.668921147249101,literature_prior,medium,1.18481353879688,literature_prior,medium,-4.472325503702333,literature_prior,medium,Phenylketonuria,NA,15
probiotic,NCT_NCT01752803,ClinicalTrial,RCT Examining Effects of Probiotics in T2DM Individuals,,ClinicalTrials.gov,,,-0.28997705472174573,literature_prior,medium,-7.459626764603284,literature_prior,medium,-16.191179884970953,literature_prior,medium,1.1276132276845567,literature_prior,medium,-6.132195053084848,literature_prior,medium,"Type 2 Diabetes Mellitus, Obesity, Hypertension, Hyperlipidemia",NA,100
probiotic,NCT_NCT00826761,ClinicalTrial,ProSat - Effect of Probiotics on Satiety,,ClinicalTrials.gov,,,-0.2976231366816957,literature_prior,medium,-7.339550381334304,literature_prior,medium,-15.222103819001665,literature_prior,medium,0.9609129583371743,literature_prior,medium,-7.016043323610802,literature_prior,medium,"Obesity, Appetite Regulation",NA,22
probiotic,NCT_NCT04452253,ClinicalTrial,Psychiatric Symptoms in Employees Experiencing High Levels of Stress Before and After the Intake of ...,,ClinicalTrials.gov,,,-0.29964365645052393,literature_prior,medium,-8.815284765140433,literature_prior,medium,-10.298930358197735,literature_prior,medium,0.9076524815266671,literature_prior,medium,-6.116053507461134,literature_prior,medium,Probiotics,NA,174
probiotic,NCT_NCT06491342,ClinicalTrial,Probiotic Supplement Versus Placebo for the Treatment of Patients With Non-alcoholic Fatty Liver Dis...,,ClinicalTrials.gov,,,-0.31517746164001675,literature_prior,medium,-7.3671524815175236,literature_prior,medium,-15.02906107871717,literature_prior,medium,1.3177571708931555,literature_prior,medium,-6.719579714623461,literature_prior,medium,"Fatty Liver, Nonalcoholic",NA,90
probiotic,NCT_NCT02771470,ClinicalTrial,Intestinal Microflora in Lung Cancer After Chemotherapy,,ClinicalTrials.gov,,,-0.3030980551314024,literature_prior,medium,-7.874570222730164,literature_prior,medium,-13.326990977328494,literature_prior,medium,1.1933550810955467,literature_prior,medium,-5.654734541042122,literature_prior,medium,"Lung Cancer, Effects of Chemotherapy, Tumor Immunity, Malnutrition",PHASE1,41
probiotic,NCT_NCT07082062,ClinicalTrial,Effects of GLP-1 Formula on GLP-1 and Glucose Regulation,,ClinicalTrials.gov,,,-0.27645811597916825,literature_prior,medium,-8.20120407564647,literature_prior,medium,-13.542708793225483,literature_prior,medium,1.11149257269968,literature_prior,medium,-6.583015538306545,literature_prior,medium,Overweight,NA,100
probiotic,NCT_NCT01904513,ClinicalTrial,Investigating the Effects of Probiotic Yogurt on Reducing the Levels of Environmental Toxins Among S...,,ClinicalTrials.gov,,,-0.3113969897079125,literature_prior,medium,-7.632066323350083,literature_prior,medium,-13.988511688375274,literature_prior,medium,1.2499137467855888,literature_prior,medium,-6.910442983321851,literature_prior,medium,"C535854, D004786",NA,44
probiotic,NCT_NCT05770076,ClinicalTrial,Probiotic Lysate (Postbiotic and Metabiotic) Supplementation for Type 2 Diabetes Patients (DELI_Diab...,,ClinicalTrials.gov,,,-0.30603256977461285,literature_prior,medium,-6.870213549905852,literature_prior,medium,-13.8855729602759,literature_prior,medium,1.15114201946479,literature_prior,medium,-5.6366187529840985,literature_prior,medium,"Obesity, Obesity, Abdominal, Insulin Resistance, Insulin Sensitivity, Type2 Diabetes, Type 2 Diabetes Mellitus in Obese",NA,55
probiotic,NCT_NCT06092554,ClinicalTrial,Probiotics to Actively Counter Ventilator Associated Pneumonia (PROACT),,ClinicalTrials.gov,,,-0.314937982968063,literature_prior,medium,-8.24838501192836,literature_prior,medium,-15.231215958822464,literature_prior,medium,1.081090445510149,literature_prior,medium,-6.399194090359879,literature_prior,medium,Ventilator Associated Pneumonia,NA,186
probiotic,NCT_NCT02005003,ClinicalTrial,Cognitive and Metabolic Effects of a Probiotic Supplement,,ClinicalTrials.gov,,,-0.29981174301467617,literature_prior,medium,-8.03977441280667,literature_prior,medium,-14.384211617927432,literature_prior,medium,1.1984944866100433,literature_prior,medium,-6.216384031531034,literature_prior,medium,"Dietary Supplements, Probiotics, Metabolism, Food Preferences, Microbiota",NA,20
probiotic,NCT_NCT03800147,ClinicalTrial,Effects of Nutritional Fat on the Growth of Intestinal E. Coli,,ClinicalTrials.gov,,,-0.33320521830076555,literature_prior,medium,-7.127785074134957,literature_prior,medium,-13.954097363513629,literature_prior,medium,1.3297644800167152,literature_prior,medium,-5.789034767860212,literature_prior,medium,Escherichia Coli Infections,NA,40
probiotic,NCT_NCT03322449,ClinicalTrial,"APOA2 Gene, Diet, Inflammation and Gut Health",,ClinicalTrials.gov,,,-0.2771973621676804,literature_prior,medium,-8.372473936672412,literature_prior,medium,-12.178042346281199,literature_prior,medium,1.2792757347631791,literature_prior,medium,-5.9915302150744125,literature_prior,medium,Inflammation,NA,37
probiotic,NCT_NCT07072949,ClinicalTrial,The Impact of Ursodeoxycholic Acid and Probiotics on Metabolic Outcomes in Type 2 Diabetic Patients ...,,ClinicalTrials.gov,,,-0.31230001846561267,literature_prior,medium,-6.847827037696611,literature_prior,medium,-15.882808298512883,literature_prior,medium,1.0539313620132549,literature_prior,medium,-6.756718722734392,literature_prior,medium,Type 2 Diabetes Mellitus,PHASE1,90
probiotic,NCT_NCT06031389,ClinicalTrial,Henagliflozin Delays the Progress of Diabetic Nephropathy Via Regulates Gut-Renal Axis,,ClinicalTrials.gov,,,-0.26473612848672046,literature_prior,medium,-9.210474679449469,literature_prior,medium,-14.098637869765717,literature_prior,medium,1.434102851399638,literature_prior,medium,-5.784100882931284,literature_prior,medium,Diabetic Nephropathies,NA,120
probiotic,NCT_NCT07125625,ClinicalTrial,Probiotic Mixture (L. Rhamnosus GG and L. Plantarum 299V) In Pediatric Irritable Bowel Syndrome,,ClinicalTrials.gov,,,-0.28672047911853615,literature_prior,medium,-8.744360978911091,literature_prior,medium,-12.174801649079335,literature_prior,medium,1.116088001295607,literature_prior,medium,-6.611893110704279,literature_prior,medium,Irritable Bowel Syndrome (IBS),NA,124
probiotic,NCT_NCT06815926,ClinicalTrial,Clinical Trial to Evaluate the Effect of a Probiotic Product on Weight,,ClinicalTrials.gov,,,-0.26943658269910997,literature_prior,medium,-8.207017589174853,literature_prior,medium,-14.44197422673084,literature_prior,medium,1.0183625251509378,literature_prior,medium,-6.909694336429585,literature_prior,medium,"Overweight, Obesity Grade I",NA,106
probiotic,NCT_NCT06974994,ClinicalTrial,Resilience to Antibiotic-induced Obesogenic Microbiota: Discovering Mechanism of Microbiota Modulati...,,ClinicalTrials.gov,,,-0.26212700720416293,literature_prior,medium,-8.401597695638891,literature_prior,medium,-14.38243506550688,literature_prior,medium,1.145398504235311,literature_prior,medium,-5.603596409274643,literature_prior,medium,Healthy Newborn Infants,NA,125
probiotic,NCT_NCT06884241,ClinicalTrial,Effects of a Probiotic Supplementation on Symptoms and Microbiome Characteristics in Patients With N...,,ClinicalTrials.gov,,,-0.3098780797622445,literature_prior,medium,-7.119430661087529,literature_prior,medium,-15.915293935994658,literature_prior,medium,1.349334073116408,literature_prior,medium,-7.334481433221177,literature_prior,medium,"Gluten Sensitivity, Wheat Sensitivity",NA,30
probiotic,NCT_NCT06244186,ClinicalTrial,The Effect of Lactobacillus Delbrueckii Subsp. Bulgaricus on Human's Weight Reduction,,ClinicalTrials.gov,,,-0.3084269231122593,literature_prior,medium,-7.484638351711267,literature_prior,medium,-13.778398335447665,literature_prior,medium,1.1555894900637294,literature_prior,medium,-6.4562434891473375,literature_prior,medium,Overweight and Obesity,NA,36
probiotic,NCT_NCT06891105,ClinicalTrial,Effect of Probiotic and Synbiotic Administration on Nutritional Status in Hemodialysis Patients,,ClinicalTrials.gov,,,-0.3130982176676581,literature_prior,medium,-8.76062020549318,literature_prior,medium,-14.228575250146365,literature_prior,medium,1.0316127203359728,literature_prior,medium,-6.043324816329002,literature_prior,medium,"Hemodialysis, Probiotics, Synbiotics, Nutritional Status",NA,60
probiotic,NCT_NCT04171466,ClinicalTrial,Metagenomic and Metabolomic Reconstitution of Gut Microbiota After Broad Spectrum Antibiotic Therapy,,ClinicalTrials.gov,,,-0.3466755534016957,literature_prior,medium,-6.585868715031829,literature_prior,medium,-15.249592943769962,literature_prior,medium,1.153131226369987,literature_prior,medium,-5.743417484448302,literature_prior,medium,"Antibiotic Side Effect, Antibiotic-associated Diarrhea, Antibiotic-induced Dysbiosis, Antibiotic-induced Epithelial Barrier Disintegrity",NA,46
probiotic,NCT_NCT04962594,ClinicalTrial,Safety and Efficacy of Infant Formulas Supplemented With Pre- and Probiotic(s),,ClinicalTrials.gov,,,-0.31186833147336374,literature_prior,medium,-9.017543359985758,literature_prior,medium,-14.6834307310321,literature_prior,medium,1.1684946947950512,literature_prior,medium,-5.483488979047987,literature_prior,medium,Healthy Infants,NA,318
probiotic,NCT_NCT01879098,ClinicalTrial,"The Effect of 3 Probiotic Strains on Bile Acids, Satiety, and Inflammation",,ClinicalTrials.gov,,,-0.2970345251669179,literature_prior,medium,-6.760923140174236,literature_prior,medium,-13.759907605583273,literature_prior,medium,1.1924330821930076,literature_prior,medium,-4.8128588608524,literature_prior,medium,Healthy,PHASE1,155
probiotic,NCT_NCT04511221,ClinicalTrial,BacterioPHAGE for Gastrointestinal Health 2 Study,,ClinicalTrials.gov,,,-0.3416496661376366,literature_prior,medium,-6.833953250966058,literature_prior,medium,-13.935937934337613,literature_prior,medium,1.264059989497502,literature_prior,medium,-7.1243863224528825,literature_prior,medium,Mild Gastrointestinal Symptoms in Healthy Adults,NA,93
probiotic,NCT_NCT03228563,ClinicalTrial,The Effect of Probiotics on Chronic Kidney Disease,,ClinicalTrials.gov,,,-0.276235409808815,literature_prior,medium,-5.8428354964411415,literature_prior,medium,-15.731702476736027,literature_prior,medium,1.0500606136288548,literature_prior,medium,-6.526449243457749,literature_prior,medium,"Chronic Kidney Disease, Probiotics, Renal Function",NA,148
probiotic,NCT_NCT05209763,ClinicalTrial,Standard vs Intensive Rehabilitation and Nutrition Regimen for Inpatients at the ICU,,ClinicalTrials.gov,,,-0.31264769100406936,literature_prior,medium,-5.263417042516162,literature_prior,medium,-11.906931784406895,literature_prior,medium,1.1447026551939437,literature_prior,medium,-4.671999411068282,literature_prior,medium,Nutrition Disorders,NA,500
probiotic,NCT_NCT04531033,ClinicalTrial,"Does Daily Supplementation of Lactobacillus Acidophilus MPH734, for One Week, Affect Acute (Immediat...",,ClinicalTrials.gov,,,-0.2598584617122776,literature_prior,medium,-7.8958452768988,literature_prior,medium,-14.074353214030397,literature_prior,medium,1.2363185316773124,literature_prior,medium,-6.583009216599177,literature_prior,medium,Lactose Intolerance,NA,50
probiotic,NCT_NCT06486064,ClinicalTrial,Evaluating the Potential of Probiotic Supplementation Sleep Quality,,ClinicalTrials.gov,,,-0.24954511299061158,literature_prior,medium,-6.797818354538141,literature_prior,medium,-15.281139989107109,literature_prior,medium,1.3829196289203216,literature_prior,medium,-5.690532929216806,literature_prior,medium,"Sleep Disorder, Anxiety, Depression, Stress, Probiotics",NA,84
probiotic,NCT_NCT06199752,ClinicalTrial,Synergistic Immunomodulatory Effect of Synbiotics Pre and Postoperative Resection of Pancreatic Duct...,,ClinicalTrials.gov,,,-0.3077671678229087,literature_prior,medium,-8.429524656784839,literature_prior,medium,-14.537328976408784,literature_prior,medium,1.1701480433494822,literature_prior,medium,-5.896390503497134,literature_prior,medium,Pancreatic Ductal Adenocarcinoma,PHASE4,90
probiotic,NCT_NCT03037918,ClinicalTrial,Effect of Yakult Ingestion on Diet-induced Insulin Resistance in Humans,,ClinicalTrials.gov,,,-0.3595580761429662,literature_prior,medium,-7.875043052391041,literature_prior,medium,-14.752297684328529,literature_prior,medium,1.2389184096896293,literature_prior,medium,-5.788176403589488,literature_prior,medium,"Insulin Sensitivity, Insulin Resistance, Type 2 Diabetes Mellitus",NA,56
probiotic,NCT_NCT04897698,ClinicalTrial,Probiotics for Weight Loss,,ClinicalTrials.gov,,,-0.30152463069942914,literature_prior,medium,-7.54865070345508,literature_prior,medium,-13.716990420540183,literature_prior,medium,1.2380350969222518,literature_prior,medium,-5.723144926861735,literature_prior,medium,Overweight,NA,81
probiotic,NCT_NCT01798329,ClinicalTrial,ETOS: Minimal Hepatic Encephalopathy in Childhood and Young Adult: epidemiOlogical Study and Pilot I...,,ClinicalTrials.gov,,,-0.26385634737588753,literature_prior,medium,-8.192125547116227,literature_prior,medium,-13.445112958467288,literature_prior,medium,1.1585981135667915,literature_prior,medium,-5.084858171813703,literature_prior,medium,Hepatic Encephalopathy,PHASE3,50
probiotic,NCT_NCT01069445,ClinicalTrial,Potential Benefits of Dietary Advices Alone or Associated to Nutraceutical Food Supplements Argan Oi...,,ClinicalTrials.gov,,,-0.32889248346529903,literature_prior,medium,-8.20873264529424,literature_prior,medium,-15.2054576751428,literature_prior,medium,1.2464790744477294,literature_prior,medium,-5.344947119175133,literature_prior,medium,Healthy Elderly People,NA,48
probiotic,NCT_NCT05605353,ClinicalTrial,Exploiting the Gut Microbiota and Its Metabolites in Pelvic Cancer,,ClinicalTrials.gov,,,-0.30686996894037455,literature_prior,medium,-7.324875868170939,literature_prior,medium,-12.832742910568374,literature_prior,medium,1.2600057889734864,literature_prior,medium,-7.344860617554188,literature_prior,medium,Pelvic Neoplasm,,450
probiotic,NCT_NCT04293783,ClinicalTrial,Randomized Double-blind Clinical Trial With L.Reuteri Supplementation in Children With Autism Spectr...,,ClinicalTrials.gov,,,-0.3448001825686902,literature_prior,medium,-8.28527311443828,literature_prior,medium,-14.15707601356794,literature_prior,medium,1.1741349214897303,literature_prior,medium,-5.7301627405407665,literature_prior,medium,Autism Spectrum Disorder,NA,43
probiotic,NCT_NCT01249378,ClinicalTrial,Metabolic Impact of Fat Digestion,,ClinicalTrials.gov,,,-0.2919080044887997,literature_prior,medium,-8.508648688478754,literature_prior,medium,-16.78885756747541,literature_prior,medium,1.1020222431643154,literature_prior,medium,-5.0431415046568295,literature_prior,medium,Obesity,NA,20
probiotic,NCT_NCT04823676,ClinicalTrial,Efficacy and Safety of a Probiotic Composition as Adjunct in MAFL Management,,ClinicalTrials.gov,,,-0.28407378011663087,literature_prior,medium,-8.505084208039484,literature_prior,medium,-17.14263375273588,literature_prior,medium,1.3572049447988166,literature_prior,medium,-7.109729683798378,literature_prior,medium,Non Alcoholic Fatty Liver,NA,100
probiotic,NCT_NCT03283813,ClinicalTrial,ZIMBA: Clinical Trial in Paediatric Obesity,,ClinicalTrials.gov,,,-0.2745131893897578,literature_prior,medium,-7.159316288631773,literature_prior,medium,-12.320190315081984,literature_prior,medium,1.1201424316649482,literature_prior,medium,-6.8758816035490335,literature_prior,medium,"Obesity, Childhood, Insulin Resistance, Zinc Deficiency, Inositol",PHASE4,56
probiotic,NCT_NCT05095350,ClinicalTrial,Effect of Probiotics on Primary Hypertension,,ClinicalTrials.gov,,,-0.3487346156080478,literature_prior,medium,-8.069503471600633,literature_prior,medium,-13.837728236785914,literature_prior,medium,1.0719930218791893,literature_prior,medium,-6.229115451711626,literature_prior,medium,Hypertension,EARLY_PHASE1,115
probiotic,NCT_NCT06639425,ClinicalTrial,Efficacy of Lactobacillus Paracasei LC19 on Type 2 Diabetes,,ClinicalTrials.gov,,,-0.3060937898295167,literature_prior,medium,-6.658803783236907,literature_prior,medium,-15.508491558479639,literature_prior,medium,1.1491303204429608,literature_prior,medium,-6.842691979893757,literature_prior,medium,Type 2 Diabetes,NA,60
probiotic,NCT_NCT05801042,ClinicalTrial,Effect of Encapsulated Vs Free Probiotic on Brain Function,,ClinicalTrials.gov,,,-0.29967240113847043,literature_prior,medium,-8.0318290204521,literature_prior,medium,-13.203232121684543,literature_prior,medium,1.158646165702146,literature_prior,medium,-6.704486537718033,literature_prior,medium,Aging,NA,91
probiotic,NCT_NCT06521879,ClinicalTrial,Probiotic Use in Oral Iron Replacement Deficiency Anemia Patients Initiating Oral Iron Replacement,,ClinicalTrials.gov,,,-0.2960550529578488,literature_prior,medium,-6.938120267756208,literature_prior,medium,-14.358435158174236,literature_prior,medium,1.246281002020608,literature_prior,medium,-7.16491977117338,literature_prior,medium,"Iron Deficiency Anemia Treatment, Iron Deficiency Anemia",NA,295
probiotic,NCT_NCT02568891,ClinicalTrial,Modulation of Gut Microbiota in End-stage Renal Disease,,ClinicalTrials.gov,,,-0.3345765980597841,literature_prior,medium,-7.749584273843983,literature_prior,medium,-13.42278406617677,literature_prior,medium,1.172603832076597,literature_prior,medium,-5.970047890351908,literature_prior,medium,End-stage Renal Disease,NA,0
probiotic,NCT_NCT05004454,ClinicalTrial,Effect of Bacillus Subtilis BS50 Supplementation on Gastrointestinal Symptoms in Healthy Adults,,ClinicalTrials.gov,,,-0.3151848367711184,literature_prior,medium,-8.612498795640207,literature_prior,medium,-15.960564790197607,literature_prior,medium,1.15053522570028,literature_prior,medium,-5.977423368369105,literature_prior,medium,"Gastrointestinal Health, Immune Health, Cardiovascular Health, Digestive Health",NA,76
probiotic,NCT_NCT04635670,ClinicalTrial,Effects of Probiotics and Fibers on Albuminuria in Persons With Type 1 Diabetes,,ClinicalTrials.gov,,,-0.28738816726324107,literature_prior,medium,-6.293011178932796,literature_prior,medium,-12.492006450863375,literature_prior,medium,1.195853639287358,literature_prior,medium,-6.5389411964797,literature_prior,medium,"Type 1 Diabetes, Nephropathy, Albuminuria, Diabetic Kidney Disease",NA,41
probiotic,NCT_NCT03261466,ClinicalTrial,BIFI-OBESE: Clinical Trial in Paediatric Obesity,,ClinicalTrials.gov,,,-0.31473519173647635,literature_prior,medium,-7.1912143509409825,literature_prior,medium,-13.502623590096517,literature_prior,medium,1.1676595432032646,literature_prior,medium,-6.059890683733597,literature_prior,medium,"Obesity, Childhood",PHASE4,100
probiotic,NCT_NCT07194954,ClinicalTrial,Dietary Fiber and Probiotics in Advanced Colorectal Cancer,,ClinicalTrials.gov,,,-0.32064053161993994,literature_prior,medium,-6.7796241942296955,literature_prior,medium,-12.568000240839023,literature_prior,medium,1.1641877645223064,literature_prior,medium,-5.439669666897265,literature_prior,medium,"Colorectal Cancer (MSI-H), Malnutrition (Calorie)",NA,80
probiotic,NCT_NCT01601145,ClinicalTrial,Effect of Probiotic on the Plaque pH. A Randomized Double Blind Interventional Study,,ClinicalTrials.gov,,,-0.24298589163130016,literature_prior,medium,-6.635087815496591,literature_prior,medium,-13.85534528440275,literature_prior,medium,1.2756636979590568,literature_prior,medium,-6.71036091666748,literature_prior,medium,"Plaque Ph Lowering After Use of Probiotics, Caries, Gingivitis",PHASE4,192
probiotic,NCT_NCT03097965,ClinicalTrial,Safety Evaluation of a Lifestyle Modification Program In.Form 1.1,,ClinicalTrials.gov,,,-0.3476374629761727,literature_prior,medium,-7.87929879170527,literature_prior,medium,-14.535404727506934,literature_prior,medium,1.1699511555565987,literature_prior,medium,-6.172849326586314,literature_prior,medium,Obesity,NA,44
probiotic,NCT_NCT05275803,ClinicalTrial,Lactobacillus Reuteri for Non-surgical Periodontal Treatment of Chronic Periodontitis With Type 2 Di...,,ClinicalTrials.gov,,,-0.3624163599478563,literature_prior,medium,-8.003854121058925,literature_prior,medium,-14.694549462113653,literature_prior,medium,1.062586283649964,literature_prior,medium,-6.558566033190194,literature_prior,medium,Periodontitis,NA,48
probiotic,NCT_NCT01989702,ClinicalTrial,Effect of a Probiotic-based Product on Blood Pressure,,ClinicalTrials.gov,,,-0.31974995937970396,literature_prior,medium,-8.666041899791535,literature_prior,medium,-15.094720025360132,literature_prior,medium,1.184791412629922,literature_prior,medium,-6.193263312896178,literature_prior,medium,Blood Pressure,NA,142
probiotic,NCT_NCT04798677,ClinicalTrial,Efficacy and Tolerability of ABBC1 in Volunteers Receiving the Influenza or Covid-19 Vaccine,,ClinicalTrials.gov,,,-0.2978375796369329,literature_prior,medium,-7.883605893977505,literature_prior,medium,-16.000063625944772,literature_prior,medium,1.3287167459041447,literature_prior,medium,-6.774333900847242,literature_prior,medium,"Immunity, Vaccine Reaction, Influenza, Covid19, Cytokine Storm, Immunologic Deficiency Syndromes",NA,72
probiotic,NCT_NCT02288572,ClinicalTrial,Probiotic Bacteria in Prevention of the Metabolic Syndrome,,ClinicalTrials.gov,,,-0.360876299414109,literature_prior,medium,-5.728134067284076,literature_prior,medium,-13.546716824457036,literature_prior,medium,1.198647285706274,literature_prior,medium,-5.876495431404587,literature_prior,medium,Metabolic Syndrome X,PHASE2,16
probiotic,NCT_NCT05565612,ClinicalTrial,Clinical Trial to Evaluate the Effect of a Probiotic Mixture on Signs and Symptoms of Irritable Bowe...,,ClinicalTrials.gov,,,-0.27210747826042825,literature_prior,medium,-6.460615480516698,literature_prior,medium,-13.757913370840345,literature_prior,medium,1.3072832464610196,literature_prior,medium,-6.787579895651692,literature_prior,medium,IBS - Irritable Bowel Syndrome,NA,26
probiotic,NCT_NCT03310853,ClinicalTrial,The Effect of Probiotics on Maintenance of Health in Pregnancy and Infants,,ClinicalTrials.gov,,,-0.2774361034127789,literature_prior,medium,-7.971791161254716,literature_prior,medium,-16.12779173760685,literature_prior,medium,1.017591954558572,literature_prior,medium,-6.1999333323653065,literature_prior,medium,Pregnancy,PHASE2,180
probiotic,NCT_NCT04283266,ClinicalTrial,Impact of a Synbiotic Containing Fructo-oligosaccharides and Bifidobacteria in Middle-aged Adults,,ClinicalTrials.gov,,,-0.30859488872426816,literature_prior,medium,-7.807811965228697,literature_prior,medium,-15.4078994195047,literature_prior,medium,1.020260876440576,literature_prior,medium,-5.66633424369763,literature_prior,medium,Constipation,NA,27
probiotic,NCT_NCT06925451,ClinicalTrial,Effects of Sourdough Fermentation Duration and Acid Development on Postprandial Blood Glucose in Pre...,,ClinicalTrials.gov,,,-0.32046124028087986,literature_prior,medium,-6.4722652323458885,literature_prior,medium,-15.352710334267254,literature_prior,medium,1.2539781787478297,literature_prior,medium,-6.767409436014377,literature_prior,medium,Insulin Resistance,NA,15
probiotic,NCT_NCT03556631,ClinicalTrial,Effect of Live Combined Bifidobacterium and Lactobacillus on Glycemic Control and Other Outcomes in ...,,ClinicalTrials.gov,,,-0.28592131041720886,literature_prior,medium,-8.197673980636493,literature_prior,medium,-12.53535165038588,literature_prior,medium,1.1502594069040417,literature_prior,medium,-6.322893532374846,literature_prior,medium,"Type 1 Diabetes Mellitus, Probiotics",PHASE4,60
probiotic,NCT_NCT03924089,ClinicalTrial,"Oral Nutritional Supplement on Nutritional and Functional Status, and Biomarkers in Malnourished Hem...",,ClinicalTrials.gov,,,-0.27303751726329273,literature_prior,medium,-7.970123357066723,literature_prior,medium,-12.575225735113563,literature_prior,medium,1.2322380971802014,literature_prior,medium,-7.3973656917639845,literature_prior,medium,"Malnutrition, End Stage Renal Disease",NA,54
probiotic,NCT_NCT06220110,ClinicalTrial,Probiotic Supplementation on Sport Performance and Gut Damage in Females,,ClinicalTrials.gov,,,-0.26230003084147924,literature_prior,medium,-7.782403109304777,literature_prior,medium,-11.90249529757589,literature_prior,medium,1.10004551782915,literature_prior,medium,-6.742227978195851,literature_prior,medium,"Sport Performance, Gut Damage",NA,10
probiotic,NCT_NCT00891787,ClinicalTrial,Probiotic Ingestion and Isoagglutinin Titers,,ClinicalTrials.gov,,,-0.28708114194629597,literature_prior,medium,-8.379079908239401,literature_prior,medium,-14.705354369320993,literature_prior,medium,1.1922578074392007,literature_prior,medium,-5.651470065324216,literature_prior,medium,"Isoagglutinin-Mediated Hemolysis, Probiotic Toxicity",PHASE1,36
probiotic,NCT_NCT04191525,ClinicalTrial,Phase II Clinical Trial to Evaluate the Efficacy and Safety of the Treatment With BPL-1 in Adult Pat...,,ClinicalTrials.gov,,,-0.32056464655492617,literature_prior,medium,-8.037224308192165,literature_prior,medium,-12.030182620626716,literature_prior,medium,1.0842569288060018,literature_prior,medium,-4.55551180462264,literature_prior,medium,"Diabetes Mellitus, Type 2",NA,90
probiotic,NCT_NCT01849185,ClinicalTrial,Probiotic BIO-25 as a Supplement to Statins for the Treatment of Hypercholesterolemia,,ClinicalTrials.gov,,,-0.2590311958114872,literature_prior,medium,-7.555566516404109,literature_prior,medium,-12.700684990706275,literature_prior,medium,1.1002000084735575,literature_prior,medium,-7.176059199272739,literature_prior,medium,Hypercholesterolemia,PHASE4,60
probiotic,NCT_NCT06396689,ClinicalTrial,NapBiome: Targeting Gut Microbiota and Sleep Rhythm to Improve Developmental and Behavioral Outcomes...,,ClinicalTrials.gov,,,-0.330864399721142,literature_prior,medium,-7.25815881354673,literature_prior,medium,-15.32682344085157,literature_prior,medium,1.3457847423485008,literature_prior,medium,-6.689685549699026,literature_prior,medium,"Sleep Problem, Neurobehavioral Manifestations",NA,380
